NAME,SEN13GEMARKEY,SEN13GGGOMEZ,PRES16GHCLINTON,PRES16GDTRUMP,SEN13PEMARKEY,SEN13PSLYNCH,GOV14PMCOAKLEY,GOV14PSGROSSMAN,GOV14PDBERWICK,GOV14GCBAKER,GOV14GMCOAKLEY,LTGOV14PSKERRIGAN,LTGOV14PLCHEUNG,LTGOV14PMLAKE,AG14PMHEALEY,AG14PWTOLMAN,AG14GMHEALEY,AG14GJMILLER,TRE14PDGOLDBERG,TRE14PBFINEGOLD,TRE14PCONROY,TRE14GDGOLDBERG,TRE14GMHEFFERNAN,PRES16PHCLINTON,PRES16PBSANDERS,GOV18PJGONZALEZ,GOV18PBMASSIE,GOV18GCBAKER,GOV18GJGONZALEZ,LTGOV18PQPALFREY,LTGOV18PJTINGLE,SOC18PWGALVIN,SOC18PJZAKIM,SOC18GWGALVIN,SOC18GAAMORE,PRES20PJBIDEN,PRES20PBSANDERS,PRES20PEWARREN,PRES20PMBLOOMBERG,PRES20GJBIDEN,PRES20GDTRUMP,SEN20PEMARKEY,SEN20PJKENNEDY,SEN20GEMARKEY,SEN20GKOCONNOR,CVAP14,NHCVAP14,AMINCVAP14,ASIANCVAP14,BCVAP14,NHPICVAP14,WCVAP14,AMINWCVAP14,ASIANWCVAP14,BWCVAP14,AMINBCVAP14,2MORECVAP14,HCVAP14,CVAP15,NHCVAP15,AMINCVAP15,ASIANCVAP15,BCVAP15,NHPICVAP15,WCVAP15,AMINWCVAP15,ASIANWCVAP15,BWCVAP15,AMINBCVAP15,2MORECVAP15,HCVAP15,CVAP16,NHCVAP16,AMINCVAP16,ASIANCVAP16,BCVAP16,NHPICVAP16,WCVAP16,AMINWCVAP16,ASIANWCVAP16,BWCVAP16,AMINBCVAP16,2MORECVAP16,HCVAP16,CVAP17,NHCVAP17,AMINCVAP17,ASIANCVAP17,BCVAP17,NHPICVAP17,WCVAP17,AMINWCVAP17,ASIANWCVAP17,BWCVAP17,AMINBCVAP17,2MORECVAP17,HCVAP17,CVAP18,NHCVAP18,AMINCVAP18,ASIANCVAP18,BCVAP18,NHPICVAP18,WCVAP18,AMINWCVAP18,ASIANWCVAP18,BWCVAP18,AMINBCVAP18,2MORECVAP18,HCVAP18,CVAP19,NHCVAP19,AMINCVAP19,ASIANCVAP19,BCVAP19,NHPICVAP19,WCVAP19,AMINWCVAP19,ASIANWCVAP19,BWCVAP19,AMINBCVAP19,2MORECVAP19,HCVAP19
Attleboro City Ward 3 Precinct B,275,301,949,694,134,87,78,76,37,649,468,78,54,30,130,57,604,523,71,47,63,509,549,213,288,136,56,999,404,104,90,173,67,933,414,222,148,111,87,1242,758,265,409,1219,781,2646.453761614659,2564.5946705767137,0.0,78.34128089062933,137.50316200301495,0.0,2353.7502276830687,0.0,0.0,0.0,0.0,0.0,81.85909103794523,2493.8893593023017,2396.8780836955398,0.0,51.62704293335592,56.5100767295998,0.0,2278.674661380478,0.0,5.066302652106085,0.0,0.0,0.0,97.01127560676235,2493.0912164041897,2464.6831186897302,3.1632653061224483,82.43513131109641,36.07142857142857,0.0,2344.5286235020385,0.0,5.066302652106085,0.0,0.0,0.0,28.40809771446052,2448.8605255517864,2417.2278724905623,3.1632653061224483,85.32450014952046,31.139491066136014,0.0,2281.559209582237,0.0,5.066302652106085,10.975103734439832,0.0,0.0,33.214285714285715,2586.314985192576,2545.192536212984,4.744897959183673,81.39935193177512,31.139491066136014,0.0,2400.5408582570976,0.0,5.066302652106085,20.045410280294696,0.0,0.0,41.122448979591844,2654.5428242882635,2639.294568669099,7.908163265306122,62.83644065248691,33.166614549362265,0.0,2502.021080465128,0.0,5.066302652106085,22.78918621390465,0.0,0.0,13.66662296610293
Attleboro City Ward 4 Precinct A,161,172,815,485,50,43,54,32,11,400,334,48,16,21,49,43,433,310,37,27,24,374,317,177,212,100,56,671,366,109,56,137,43,695,276,130,183,59,51,1038,530,169,344,1072,515,2337.690863990056,2160.673297773958,2.069324090121317,205.43298985894725,159.61920838510696,0.0,1784.415503833062,3.016142735768904,0.0,0.0,0.0,3.016142735768904,182.01756621609726,2310.8744973043795,2087.084858266906,2.069324090121317,181.8064733944759,103.48762164478323,0.0,1791.663751275573,4.524214103653357,0.0,1.2064570943075617,0.0,3.016142735768904,224.86822278224102,2386.361164843316,2264.527651264834,0.0,110.70089122112724,144.77608451413505,0.0,2006.0808310670327,6.032285471537808,0.0,1.2064570943075617,0.0,3.016142735768904,121.8335135784817,2456.1483568419007,2310.45615403507,0.0,25.261064246787477,166.11526909018787,0.0,2097.9903534894597,3.016142735768904,0.0,12.041039001329072,0.0,4.524214103653357,145.69220280683055,2450.839126819018,2238.5602924591244,0.0,29.98469567123423,101.06897081695848,0.0,2092.925230130181,3.016142735768904,0.0,14.29726306771911,0.0,3.016142735768904,210.77076299200888,2594.968768320268,2400.709839120228,0.0,29.74489599496228,159.62762779875072,0.0,2192.8260780236656,3.016142735768904,0.0,16.55348713410915,0.0,0.0,192.75085783215528
Attleboro City Ward 4 Precinct B,250,373,1072,1021,110,88,74,72,27,819,540,79,28,28,104,57,693,668,83,33,32,592,683,220,310,144,71,1386,477,127,75,199,71,1116,671,291,204,99,90,1452,1113,285,531,1425,1132,2801.0948669484774,2714.096275024758,0.0,37.62619372442019,9.629376989540699,0.0,2666.588316861957,2.626193724420191,0.0,0.0,2.626193724420191,0.0,86.9985919237185,2960.1752159098987,2905.524946612875,0.0,47.62619372442018,16.63256025466121,0.0,2826.013805184953,12.626193724420192,0.0,0.0,1.7507958162801271,0.0,54.65026929702328,3012.4984005772526,2823.364596327121,0.0,103.52248394004282,16.63256025466121,0.0,2687.957164683577,11.750795816280126,0.0,0.0,3.5015916325602543,0.0,194.1338042501312,3021.6506091439264,2850.522823786946,0.0,97.73734995369708,7.878581173260573,0.0,2730.529903119288,10.70031832651205,0.0,0.0,3.5015916325602543,0.0,171.1277853569804,3311.3911618382112,3217.6371827568096,0.0,93.6938096253602,7.878581173260573,0.0,3093.1862107849292,10.70031832651205,0.0,3.5015916325602543,0.0,3.5015916325602543,98.75397908140063,3393.305838842456,3340.589381196241,0.0,115.40743164354441,36.308313200569074,0.0,3161.076116942391,20.70031832651205,0.0,4.376989540700317,0.0,3.5015916325602543,48.591855554354574
Attleboro City Ward 5 Precinct A,127,102,689,349,53,36,74,22,11,203,287,44,27,21,70,31,349,153,48,29,18,309,163,142,167,96,56,438,326,88,59,124,50,546,178,98,150,69,44,801,382,148,212,844,364,2478.4810550529737,2263.0857986921224,3.7924530607954665,180.45443787607695,88.3695620000972,0.0,1979.226209745511,8.122979579824,0.0,0.0,0.0,6.983857264231098,210.39525636085116,2581.172591987926,2295.350689198246,1.930675909878683,163.34060234643616,191.54948148984158,0.0,1909.163714419552,21.614908211939543,0.0,2.7935429056924383,0.0,6.983857264231098,286.1672219394029,2676.703567436891,2344.744223831081,1.2653061224489797,152.3855168511306,233.92611173813168,0.0,1924.3458837486426,23.967714528462192,0.0,2.7935429056924383,0.0,6.983857264231098,333.38324650030034,2654.495742721668,2275.07811598314,1.2653061224489797,157.74727906128,225.02708958404247,0.0,1847.4824197748053,16.983857264231098,0.0,6.983857264231098,0.0,10.475785896346645,378.62637690526117,2524.406763296227,2194.9346251467587,1.8979591836734693,159.69588426881649,204.34701268096714,0.0,1793.4435592380862,16.983857264231098,0.0,9.514469509129055,0.0,6.983857264231098,325.98020951735214,2644.514882165353,2352.929971410327,3.1632653061224483,196.3468611932806,276.34588613532327,3.7235543018335684,1850.3440063325213,16.983857264231098,0.0,9.514469509129055,0.0,0.0,285.03642616719725
Attleboro City Ward 5 Precinct B,183,243,912,682,71,65,87,38,26,514,406,63,44,31,99,50,508,431,73,27,44,467,415,219,238,133,76,926,443,117,84,160,60,907,399,207,182,80,68,1144,749,228,397,1181,717,2760.7400503490308,2722.7361830449468,0.0,71.14090563091445,49.936449340991494,0.0,2576.9112155218822,14.20013680779269,0.0,0.0,12.373806275579808,0.0,38.003867304083975,2813.8577946998216,2759.873535238876,0.0,46.61750375457139,78.36743974533877,0.0,2607.858066022539,14.20013680779269,0.0,0.0,8.249204183719874,0.0,56.26717262621282,2670.404973168797,2598.598632624393,0.0,62.67006178770885,78.36743974533877,0.0,2430.53060537492,8.249204183719874,0.0,0.0,16.498408367439747,0.0,74.08925370966939,2846.5747858990776,2776.6101342812685,0.0,114.73995051075542,46.25307148780382,0.0,2587.1510664803736,3.2996816734879486,0.0,7.843035343035344,16.498408367439747,0.0,67.68173845254334,2866.214291847668,2795.2903997806093,0.0,74.60469890491554,46.25307148780382,0.0,2629.1367432690367,3.2996816734879486,0.0,26.955788824820193,0.0,16.498408367439747,70.92389206705873,3202.443071685709,3099.999619543597,0.0,130.5471207579786,103.99750077384294,0.0,2813.751596635795,3.2996816734879486,0.0,31.08039091668013,0.0,16.498408367439747,104.28514106870577
Attleboro City Ward 6 Precinct A,173,180,818,762,52,60,56,35,27,493,378,50,24,22,77,34,463,426,47,29,28,429,415,180,212,96,49,853,339,85,58,127,45,736,399,131,180,77,64,1036,795,179,325,1042,777,2700.785229114967,2606.991503647213,7.1004033788767735,62.77537763197053,44.991244707877655,7.7148567621585595,2444.9137862545426,5.005626128834923,13.50099933377748,2.2538293216630194,0.0,19.2871419053964,87.66681080692078,2612.850884157981,2542.2227330842748,2.2538293216630194,74.50736257438825,46.701070935156224,3.8574283810792798,2405.0612566412287,6.329319121048492,0.0,2.2538293216630194,0.0,0.0,73.24502800616297,2833.165727842687,2727.668637563692,0.901531728665208,102.91806475062124,97.331344850211,0.0,2520.5061569226386,3.971078976640712,0.0,0.0,0.0,0.0,108.1139672114521,2914.202471571116,2805.481107833811,4.50765864332604,129.6254849545636,83.45427817308584,0.0,2577.393866956719,2.6473859844271415,5.786142571618919,0.0,0.0,0.0,102.42817979706129,2937.7859167969564,2823.926863883287,0.0,118.33616689138485,121.71310987921288,0.0,2575.5272001002336,0.0,9.6435709526982,0.0,0.0,0.0,108.8590529136697,2959.1773010967977,2810.529883440543,0.0,116.73732118010948,148.4399558277061,12.397743300423135,2526.563699362359,0.0,7.7148567621585595,0.0,0.0,0.0,150.18447963521686
Attleboro City Ward 6 Precinct B,189,255,947,774,57,66,56,46,23,615,412,51,31,26,70,54,543,491,57,35,25,479,496,218,234,124,50,983,439,103,65,150,54,896,472,213,178,97,70,1170,831,183,397,1199,829,2349.2227381787948,2280.053571064876,3.098468271334793,40.406672751776014,73.04682485902471,2.9447035309793472,2124.8158958677827,11.02892102335929,5.153231179213856,7.746170678336981,0.0,7.361758827448367,65.29608177475001,2218.4756105493343,2193.618905860236,7.746170678336981,13.987341772151899,91.08574067797619,1.4723517654896736,2056.875902256798,14.705228031145715,0.0,7.746170678336981,0.0,0.0,28.533011696885705,2514.507410295688,2483.765870950569,3.098468271334793,79.03316081490958,104.1773484609713,0.0,2278.8401388479488,11.02892102335929,0.0,0.0,0.0,0.0,34.41784635290664,2702.795121391343,2699.850417860364,15.492341356673961,136.35839414944036,32.359731999208535,0.0,2498.9218440342706,7.352614015572858,2.2085276482345098,7.156964656964657,0.0,0.0,2.9447035309793472,2804.559154869345,2792.0441648626825,0.0,160.6341411537058,6.625582944703531,0.0,2611.56094180793,0.0,3.6808794137241834,9.542619542619542,0.0,0.0,12.514990006662225,2685.467756310953,2673.6889421870355,0.0,141.73060171182482,18.404397068620924,0.0,2504.742927340777,0.0,2.9447035309793472,9.542619542619542,0.0,0.0,15.613458277997015
Auburn Town Precinct 1,288,416,934,841,120,152,90,92,46,814,476,120,38,27,129,93,677,607,74,76,56,596,635,255,281,102,71,1296,302,104,68,177,54,1029,508,266,175,88,83,1172,916,351,411,1166,929,2464.1050407077264,2356.2192188758568,0.0,0.0,9.082177161152616,0.0,2315.3494216506697,0.0,0.0,13.623265741728925,0.0,13.623265741728925,111.6060225846926,2542.5802091739624,2423.5337850836245,0.0,22.705442902881533,9.082177161152616,0.0,2355.4174563749793,0.0,0.0,13.623265741728925,0.0,18.164354322305233,119.04642409033876,2613.988440600024,2493.3002408541793,0.0,22.705442902881533,9.082177161152616,0.0,2447.8893550484163,0.0,0.0,9.082177161152616,0.0,0.0,120.68819974584524,2603.0009775561452,2575.317796630877,0.0,32.604432801871425,9.082177161152616,0.0,2533.631186667852,0.0,0.0,0.0,0.0,0.0,31.40338167809113,2680.9736896628965,2626.0439772541704,0.0,31.20612744305381,9.082177161152616,0.0,2589.306862240642,0.0,0.0,0.0,0.0,0.0,54.929712408725884,2536.079197825436,2485.6905739972863,0.0,37.145521382447726,0.0,0.0,2453.494547564333,0.0,0.0,0.0,0.0,0.0,50.3886238281496
Auburn Town Precinct 2,285,427,959,822,85,191,75,104,30,776,442,142,20,22,109,99,650,580,79,73,44,540,620,282,323,80,62,1235,338,79,63,141,40,1016,496,262,186,105,77,1160,910,314,366,1173,885,2539.6531661636204,2523.510510169377,3.3499267935578327,19.979404846562005,22.37569060773481,0.0,2457.715679987165,6.74247491638796,10.034653465346533,0.034653465346534656,0.0,0.0,19.937354041396496,2568.7229647251925,2518.921968104069,3.3499267935578327,56.222498769213935,0.0,0.0,2423.609071505512,34.615384615384606,4.034653465346533,0.034653465346534656,0.0,0.0,43.70689355909667,2506.7590722245363,2446.849875283308,0.0,73.70165745856355,0.0,0.0,2348.446199545993,24.615384615384606,4.034653465346533,0.034653465346534656,0.0,0.0,59.90919694122734,2510.8563079153078,2411.736247568146,0.0,46.21546961325967,0.0,0.0,2329.7679734457915,19.615384615384613,10.086633663366335,0.034653465346534656,0.0,0.0,96.17574577786522,2569.3987838322264,2463.4672465221697,0.0,39.79864742511871,0.0,0.0,2387.3644127001503,24.615384615384606,10.0,0.034653465346534656,0.0,0.0,105.93153731005708,2525.3305986522964,2437.5452155644407,0.0,37.68722629760345,0.0,0.0,2370.242604651453,24.615384615384606,0.0,0.0,0.0,0.0,86.13989813802161
Auburn Town Precinct 3,290,439,968,839,93,146,121,89,41,810,484,173,34,21,160,85,675,640,69,85,86,603,664,305,280,122,77,1294,305,116,79,210,50,1035,511,280,144,76,98,1171,910,299,400,1184,868,2593.4808802571833,2548.4164680188587,0.0,0.0,92.53394644786549,0.0,2451.0762561134493,0.0,0.0,0.0,0.0,0.0,48.909424604359906,2593.8381090967605,2556.488555880329,5.732689210950079,0.0,110.65031459541159,0.0,2422.820411095863,14.418796372629846,0.0,0.0,0.0,0.0,40.215897821905216,2763.290558163509,2731.6736941580275,8.599033816425122,7.577413479052824,117.39650090502316,0.0,2578.875684127352,14.418796372629846,0.0,0.0,0.0,0.0,36.42312946302335,2872.0791975560755,2847.121446514952,5.732689210950079,7.6784235800629235,109.72795246136023,0.0,2706.697240284472,14.418796372629846,0.0,0.0,0.0,0.0,24.95775104112321,2838.2314727224407,2796.083777287179,5.732689210950079,3.071369432025169,111.75900827803856,0.0,2656.541303276648,15.345220126036649,0.0,0.0,0.0,0.0,42.147695435262605,2847.578287336987,2781.395202994654,5.732689210950079,3.1319754926312307,84.93216325268008,0.0,2658.331012508917,21.07790933698673,0.0,0.0,15.154826958105648,0.0,65.42534299442912
Auburn Town Precinct 4,253,347,830,746,72,118,82,78,26,670,444,119,17,21,102,80,623,505,70,61,43,538,527,220,331,90,64,1111,302,87,60,143,39,896,477,206,167,84,71,1101,720,261,359,1126,686,2789.9888335846376,2716.772824894129,0.0,34.020595153437995,115.09036294439974,0.0,2540.720458489804,7.257525083612039,3.965346534653466,3.965346534653466,0.0,0.0,77.57629827732052,2721.552216328173,2624.27968924265,4.26731078904992,37.77750123078607,54.349685404588364,0.0,2514.265629826034,0.5812036273701566,3.965346534653466,3.965346534653466,0.0,0.0,90.69259323438277,2690.8644407924608,2604.0156847552744,6.400966183574879,28.720929062383647,52.603499094976854,0.0,2505.601985907879,0.5812036273701566,3.965346534653466,3.965346534653466,0.0,0.0,87.04249057964384,2790.438963188399,2643.579732116947,4.26731078904992,21.20711690768751,55.27204753863975,0.0,2546.4481254456923,0.5812036273701566,9.913366336633665,3.965346534653466,0.0,0.0,150.61613714880082,2741.5488249402433,2597.8784237177724,4.26731078904992,30.17038718326016,48.24099172196143,0.0,2498.857841884434,4.654779873963356,0.0,3.965346534653466,0.0,0.0,143.67040122246945,2643.9953743963274,2479.589024842622,4.26731078904992,38.281808310775425,15.067836747319946,0.0,2410.2899365754565,8.922090663013277,0.0,0.0,4.845173041894354,0.0,159.8095758514438
Auburn Town Precinct 5,219,372,805,752,72,119,56,67,26,673,404,100,13,20,77,69,560,529,58,43,31,501,538,237,229,80,63,1089,297,93,56,133,51,928,417,220,141,82,56,1016,850,267,321,1019,853,2417.7720792868313,2355.0809780417776,0.6500732064421669,24.0,0.9178228388473852,0.0,2320.1381837589124,0.0,0.0,1.3767342582710778,0.0,1.3767342582710778,62.97090049223047,2463.306500675913,2376.776001689328,0.6500732064421669,52.294557097118464,0.9178228388473852,0.0,2318.8874311976124,0.38461538461538464,0.0,1.3767342582710778,0.0,1.8356456776947705,80.33819129427665,2500.0974882194714,2374.160504949212,0.0,72.29455709711848,0.9178228388473852,0.0,2299.186775370359,0.38461538461538464,0.0,0.9178228388473852,0.0,0.0,120.9369832702602,2503.6245537840737,2397.2447771690763,0.0,92.29455709711846,0.9178228388473852,0.0,2313.4554741561883,0.38461538461538464,0.0,0.0,0.0,0.0,101.84698435411968,2579.847228842194,2476.5265752187092,0.0,107.75346851654214,0.9178228388473852,0.0,2372.9295798981284,0.38461538461538464,0.0,0.0,0.0,0.0,103.32065362348492,2542.0165417889525,2455.779982600997,0.0,87.75346851654217,0.0,0.0,2362.6418986998387,0.38461538461538464,0.0,0.0,0.0,4.0,81.23655918795583
Avon Town Precinct 1,389,475,1254,1068,108,411,141,163,32,909,712,168,60,63,170,156,938,687,154,89,75,831,724,400,402,169,89,1339,538,157,109,257,70,1359,485,312,277,111,95,1601,1030,376,556,1672,969,3485.0,3385.0000000000005,15.0,169.99999999999994,410.0,0.0,2760.0,10.000000000000002,0.0,4.000000000000001,0.0,14.999999999999998,105.0,3510.0,3405.000000000002,10.000000000000002,240.0,400.00000000000006,0.0,2700.000000000001,35.0,0.0,4.000000000000001,0.0,14.999999999999998,105.0,3500.0000000000005,3370.0000000000005,15.0,225.0,359.99999999999983,0.0,2705.0000000000005,35.0,0.0,10.0,0.0,20.0,130.0,3535.0,3369.9999999999986,0.0,279.99999999999994,334.99999999999994,0.0,2720.0000000000005,14.999999999999998,0.0,14.999999999999998,0.0,10.0,165.00000000000006,3535.000000000002,3354.9999999999995,10.0,250.00000000000003,335.0,0.0,2755.0,10.0,0.0,0.0,0.0,0.0,180.0,3470.0,3350.0,10.0,55.0,500.0,0.0,2774.9999999999995,4.000000000000001,0.0,0.0,0.0,0.0,120.0
Ayer Town Precinct 1,308,345,1078,729,220,198,87,79,46,658,483,112,35,27,150,56,668,519,64,90,40,577,542,265,408,203,128,1152,451,207,138,285,122,1113,428,230,273,176,85,1387,718,434,400,1379,755,2881.745562130177,2756.6568047337273,4.0,14.310650887573965,65.13313609467454,0.0,2556.0355029585794,95.0,0.0,15.133136094674557,0.0,0.0,125.08875739644968,2981.079881656805,2935.991124260357,0.0,24.754437869822496,115.13313609467457,0.0,2735.103550295857,70.0,0.0,0.0,0.0,0.0,39.088757396449694,3122.9881656804732,3097.899408284024,0.0,25.198224852071014,69.13313609467455,0.0,2871.523668639056,80.0,55.0,0.0,0.0,0.0,25.088757396449708,2833.920118343195,2813.0769230769224,0.0,10.310650887573964,60.177514792899416,0.0,2592.6331360946742,95.0,55.0,0.0,0.0,0.0,15.798816568047338,2685.2071005917155,2624.452662721894,0.0,10.310650887573964,70.1775147928994,0.0,2493.964497041421,0.0,50.00000000000001,0.0,0.0,0.0,60.71005917159764,2915.3846153846143,2824.8076923076924,0.0,80.31065088757396,70.0,0.0,2574.4970414201184,0.0,40.0,0.0,65.0,0.0,90.53254437869819
Ayer Town Precinct 2,261,339,1084,769,155,155,76,65,34,675,487,99,31,14,113,52,637,546,56,68,30,553,554,237,401,193,117,1244,476,178,132,279,95,1179,457,294,254,159,85,1545,819,448,390,1565,820,2913.254437869823,2868.343195266273,0.0,119.68934911242607,149.8668639053254,0.0,2553.964497041421,0.0,0.0,39.86686390532545,0.0,0.0,44.9112426035503,2938.9201183431946,2884.008875739645,0.0,199.24556213017757,119.86686390532543,0.0,2539.896449704142,0.0,0.0,25.0,0.0,0.0,54.9112426035503,3037.0118343195268,2977.1005917159773,0.0,253.80177514792896,214.8668639053254,0.0,2473.476331360946,0.0,0.0,30.000000000000004,0.0,0.0,59.91124260355029,3416.079881656804,3271.9230769230776,0.0,199.689349112426,294.8224852071006,0.0,2777.366863905325,0.0,0.0,0.0,0.0,0.0,144.2011834319527,3544.7928994082845,3440.5473372781066,0.0,194.689349112426,179.8224852071006,0.0,3041.0355029585803,0.0,0.0,15.000000000000002,0.0,0.0,99.28994082840241,3334.615384615385,3250.192307692307,25.0,89.68934911242603,185.0,0.0,2910.5029585798816,0.0,20.0,15.000000000000002,0.0,0.0,79.46745562130177
Barnstable Town Precinct 1,568,701,1278,1015,330,135,177,161,126,1082,738,209,110,58,321,126,950,892,190,116,113,805,948,368,389,226,98,1595,513,198,119,303,105,1418,648,468,176,143,185,1693,1025,561,496,1616,1108,3142.107392540619,3090.653491831401,0.3877068557919622,0.8523908523908524,55.9385342789598,0.0,3029.9778802355127,0.6368330464716007,0.0,0.0,0.0,0.0,51.45390070921986,3080.8810748593373,3022.004006301416,0.0,2.130977130977131,56.42316784869976,0.0,2966.60075059311,0.849110728628801,0.0,0.0,0.0,0.0,58.8770685579196,3127.064903508025,3075.6110027988043,3.204956463496317,2.130977130977131,54.81560283687941,0.0,3018.6103556388234,0.849110728628801,0.0,0.0,0.0,0.0,46.45390070921986,2876.665112847107,2819.2419449984086,2.1366376423308773,25.0,57.771755711642925,0.0,2733.3376517991387,1.0613884107860012,0.0,0.0,0.0,0.0,57.42316784869974,2828.453310405943,2826.030142557243,7.4782317481580725,34.26195426195427,65.44888879138657,0.0,2706.5265908259194,10.032494344423911,0.0,0.0,0.0,0.0,2.9078014184397163,2703.388133809989,2697.275375928052,8.546550569323509,34.26195426195427,23.73067788348068,0.0,2629.973148624061,9.614869390488948,0.0,0.0,0.0,0.0,6.112757881936034
Barnstable Town Precinct 10,276,437,928,929,130,87,85,69,52,795,470,93,46,38,138,60,617,678,91,61,36,526,709,207,324,113,68,1263,365,125,66,174,56,951,637,227,179,93,89,1197,985,309,336,1189,995,2469.972717783266,2412.310157421273,5.9298245614035086,0.0,22.379124764353264,0.0,2325.7895290707747,19.62820905374899,0.0,13.561544688295514,24.345768374164816,0.0,57.145375083061154,2465.9383621569477,2440.0111442140187,5.9298245614035086,0.0,6.3846076246549455,0.0,2350.5329808580004,24.573159905790533,0.0,23.29985203796144,29.214922048997778,0.0,26.003015120137587,2440.7777018337874,2417.966990525977,8.894736842105264,0.0,0.6063774176685834,0.0,2314.707268225221,29.518110757832073,0.0,30.0806243821092,34.084075723830736,0.0,22.886508485018677,2370.7977454977818,2357.573747185221,0.0,0.0,0.15159435441714586,0.0,2320.1817702185035,29.59390793504065,0.0,5.734856007944388,0.0,0.0,13.223998312561333,2549.20588958953,2515.5306940208898,0.0,12.238635008849885,0.2273915316257188,0.0,2494.364899191769,0.0,0.0,3.8232373386295935,0.0,0.0,33.675195568639325,2383.233054365024,2356.018263598247,0.0,12.314432186058454,16.047607391461774,0.0,2318.7614871786222,0.0,5.9298245614035086,0.0,0.0,0.0,27.2147907667758
Barnstable Town Precinct 11,448,657,1124,1101,227,158,155,127,90,1079,647,145,89,52,220,126,842,905,134,108,81,693,969,335,393,160,85,1555,436,147,107,233,97,1197,762,382,196,140,129,1387,1124,465,416,1345,1182,2432.301098226808,2432.301098226808,0.0,0.0,0.0,0.0,2417.93793127328,14.363166953528404,0.0,0.0,0.0,0.0,0.0,2730.2039913692906,2730.2039913692906,0.0,0.0,0.0,0.0,2711.053102097919,19.1508892713712,0.0,0.0,0.0,0.0,0.0,2635.0102747243977,2635.0102747243977,7.012726054922973,0.0,0.0,0.0,2608.8466593981047,19.1508892713712,0.0,0.0,0.0,0.0,0.0,2694.014644949067,2694.014644949067,4.6751507032819815,0.0,38.3017785427424,0.0,2627.099104113829,23.938611589213988,0.0,0.0,0.0,0.0,0.0,2667.2150348123305,2667.2150348123305,16.36302746148694,0.0,35.38411650621238,0.0,2560.448141384635,52.214659038027506,0.0,0.0,0.0,0.0,0.0,2727.130855915434,2720.1181298605115,18.70060281312793,0.0,40.17183882405521,0.0,2639.739994988231,21.038178164768922,0.0,0.0,0.0,0.0,7.012726054922973
Barnstable Town Precinct 12,322,545,1050,1032,133,101,98,92,51,917,564,108,52,35,167,67,715,807,104,71,43,590,850,242,385,161,87,1433,414,153,97,218,80,1148,671,296,200,145,70,1402,1082,432,342,1377,1110,2560.164302175817,2529.3880345333705,0.0,0.0,18.36225823314166,0.0,2484.605378779684,4.10350235232619,0.0,6.176762661370407,0.0,14.999999999999995,32.82801881860952,2502.899561796439,2465.9680406255025,0.0,0.0,16.310507056978565,0.0,2424.273766202502,6.155253528489284,0.0,6.176762661370407,0.0,10.0,38.9832723470988,2557.6557700668945,2519.827751248285,0.0,0.0,20.41400940930476,0.0,2458.889841966109,8.20700470465238,0.0,9.265143992055613,0.0,25.0,38.879769994772616,2566.969516961304,2525.0379957903688,0.0,0.0,8.10350235232619,0.0,2498.322212234486,10.258755880815473,0.0,9.265143992055613,0.0,0.0,40.9315211709357,2488.468972093469,2454.744455627187,0.0,10.258755880815473,10.155253528489279,0.0,2429.0653022258266,0.0,0.0,6.176762661370407,0.0,0.0,32.724516466283326,2507.631591141996,2493.2693329088543,0.0,12.310507056978569,38.9832723470988,0.0,2441.975553504777,0.0,0.0,0.0,0.0,0.0,18.36225823314166
Barnstable Town Precinct 13,357,355,868,619,161,81,119,82,64,583,507,115,63,28,166,92,639,494,110,74,58,541,521,259,281,128,65,912,363,121,80,176,73,832,397,234,150,82,88,1034,587,305,328,1011,599,2443.3112175115507,2354.0265647337724,5.989583333333332,59.85678704856787,125.56458548331615,0.0,2105.619081090776,55.0,0.0,0.0,1.9965277777777777,0.0,94.28465277777781,2597.895205401905,2502.256554163493,0.0,93.09464508094645,171.3986231167436,4.0,2165.766758188027,70.0,0.0,0.0,1.9965277777777777,0.0,100.31486543517366,2745.304468974121,2640.336768337619,0.0,66.18929016189288,153.26748485560685,49.33001245330014,2300.558661422376,70.0,0.0,0.0,1.9965277777777777,2.994791666666666,98.96770063650202,2804.1527764128637,2703.515879792552,0.0,72.91571606475716,154.23311472318932,47.71108343711085,2358.819916646852,65.0,0.0,0.9407665505226482,1.9965277777777777,1.9965277777777777,99.0179676041234,2635.4868086103447,2552.3187206243188,49.99999999999999,59.29333333333333,205.91887536996842,34.7596513075965,2132.1168701175447,68.64809081527348,1.6463414634146345,0.9407665505226482,0.0,2.994791666666666,85.31475465269129,2667.779296887258,2568.4732412971107,60.00000000000001,54.29333333333332,196.26081764729443,20.18929016189289,2218.134873142386,3.648090815273478,2.35191637630662,2.6886531249213417,0.0,3.9930555555555554,94.30605559014805
